"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.876627376E1,6.467799664E0,1.348415375E1,5.838487148E0
1.876838322E1,6.395416737E0,1.350808239E1,5.737988472E0
1.877048362E1,6.304489613E0,1.348893929E1,5.681159019E0
1.877258668E1,6.222535133E0,1.347039509E1,5.638686657E0
1.877468219E1,6.122036934E0,1.340399456E1,5.610570908E0
1.877677102E1,6.030511379E0,1.337049484E1,5.592026711E0
1.877888614E1,5.959324837E0,1.332323647E1,5.650052547E0
1.878098640E1,5.882754326E0,1.327597809E1,5.727221012E0
1.878309111E1,5.830112457E0,1.329512119E1,5.717649937E0
1.878518381E1,5.753541946E0,1.331904888E1,5.736792088E0
1.878727911E1,5.652445316E0,1.336750412E1,5.607579708E0
1.878938751E1,5.522634506E0,1.346321678E1,5.449055195E0
1.879148949E1,5.422136307E0,1.353500175E1,5.348556995E0
1.879359219E1,5.331208706E0,1.360738373E1,5.381458282E0
1.879569031E1,5.231308460E0,1.365524101E1,5.524429321E0
1.879779098E1,5.151148796E0,1.366002655E1,5.691926956E0
1.879989233E1,5.046463013E0,1.366541004E1,5.921638012E0
1.880199174E1,4.947160721E0,1.367498112E1,6.160920143E0
1.880409226E1,4.838287354E0,1.375214958E1,6.394818306E0
1.880619265E1,4.753342152E0,1.385264874E1,6.609574318E0
1.880829204E1,4.615755081E0,1.398664665E1,6.747161865E0
1.881038897E1,4.477569580E0,1.412543011E1,6.836892605E0
1.881249496E1,4.338785648E0,1.426959801E1,6.845865726E0
1.881459518E1,4.205385685E0,1.440838146E1,6.868597507E0
1.881669779E1,4.091128349E0,1.452802277E1,6.877570629E0
1.881879491E1,3.937987804E0,1.462433338E1,6.891329288E0
1.882089346E1,3.818346739E0,1.473440361E1,6.871588230E0
1.882299811E1,3.723232031E0,1.484028625E1,6.860820770E0
1.882509761E1,3.598805189E0,1.492642784E1,6.832107067E0
1.882719901E1,3.483949661E0,1.501256943E1,6.812366009E0
1.882929588E1,3.364308596E0,1.510409451E1,6.778268337E0
1.883138935E1,3.234498024E0,1.514716530E1,6.725626469E0
1.883350106E1,3.114856958E0,1.520040607E1,6.668198586E0
1.883560022E1,3.000001431E0,1.522433376E1,6.605985165E0
1.883770351E1,2.884547710E0,1.525843143E1,6.562914371E0
1.883980157E1,2.750549555E0,1.531167221E1,6.567699909E0
1.884189766E1,2.626721144E0,1.537867069E1,6.562315941E0
1.884398505E1,2.473580360E0,1.543669701E1,6.605386734E0
1.884610125E1,2.378465652E0,1.551805305E1,6.638288021E0
1.884820253E1,2.273181438E0,1.558983803E1,6.700501442E0
1.885030944E1,2.197209358E0,1.564786339E1,6.742974281E0
1.885240277E1,2.121237278E0,1.571007729E1,6.818946362E0
1.885449728E1,2.030309916E0,1.579621887E1,6.832705021E0
1.885660585E1,1.953739643E0,1.590628815E1,6.822535515E0
1.885870620E1,1.896910191E0,1.598764420E1,6.850651264E0
1.886080876E1,1.835294962E0,1.607857132E1,6.926623344E0
1.886290722E1,1.821536183E0,1.612642860E1,7.021738052E0
1.886500860E1,1.807777524E0,1.618864250E1,7.159923553E0
1.886710998E1,1.804188251E0,1.627956963E1,7.335795879E0
1.886920893E1,1.761715651E0,1.636571121E1,7.526025295E0
1.887130933E1,1.734198213E0,1.642792320E1,7.659425259E0
1.887340967E1,1.667797327E0,1.646620941E1,7.793423176E0
1.887551107E1,1.563111424E0,1.649492264E1,7.893921852E0
1.887761165E1,1.448854089E0,1.652902031E1,7.993822098E0
1.887971150E1,1.339382529E0,1.655294800E1,8.151748657E0
1.888181246E1,1.196411371E0,1.657747459E1,8.362317085E0
1.888391394E1,1.034895778E0,1.655893135E1,8.549555779E0
1.888601058E1,8.584251404E-1,1.656910133E1,8.731410027E0
1.888810384E1,6.867401004E-1,1.654098511E1,8.894720078E0
1.889021484E1,4.815555513E-1,1.649851227E1,9.029914856E0
1.889231473E1,2.757728100E-1,1.645603943E1,9.102297783E0
1.889441782E1,7.477571070E-2,1.640399551E1,9.117850304E0
1.889651310E1,-1.268195957E-1,1.637169266E1,9.123234749E0
1.889860679E1,-3.278166950E-1,1.632921982E1,9.105288506E0
1.890071858E1,-5.054838061E-1,1.626281929E1,9.077771187E0
1.890281785E1,-6.640082598E-1,1.616770363E1,9.040681839E0
1.890491804E1,-8.033902049E-1,1.604866219E1,9.004191399E0
1.890700835E1,-9.188438654E-1,1.591586018E1,8.861818314E0
1.890911905E1,-1.049252748E0,1.578246021E1,8.739186287E0
1.891121968E1,-1.145563841E0,1.566341686E1,8.611768723E0
1.891332215E1,-1.237089276E0,1.556351662E1,8.541180611E0
1.891541921E1,-1.338784218E0,1.547737503E1,8.461020470E0
1.891752104E1,-1.420738459E0,1.535833168E1,8.400003433E0
1.891961979E1,-1.492523074E0,1.525364590E1,8.362915039E0
1.892171253E1,-1.564906001E0,1.513938904E1,8.364111900E0
1.892382305E1,-1.631905079E0,1.504846191E1,8.355736732E0
1.892592368E1,-1.723430514E0,1.494377518E1,8.352147102E0
1.892802645E1,-1.800000787E0,1.485823250E1,8.358129501E0
1.893012448E1,-1.867598057E0,1.476790333E1,8.358727455E0
1.893222312E1,-1.934597135E0,1.465304756E1,8.374878883E0
1.893432646E1,-2.011765718E0,1.454357624E1,8.385646820E0
1.893642583E1,-2.064407825E0,1.444846153E1,8.405387878E0
1.893852754E1,-2.126621008E0,1.435274887E1,8.440083504E0
1.894062362E1,-2.193620205E0,1.427199078E1,8.483752251E0
1.894271276E1,-2.255833626E0,1.420559025E1,8.475378036E0
1.894482845E1,-2.323430777E0,1.411944866E1,8.456833839E0
1.894692852E1,-2.381456852E0,1.402433395E1,8.448458672E0
1.894903321E1,-2.429313183E0,1.389990711E1,8.468797684E0
1.895113054E1,-2.496312141E0,1.379522038E1,8.503493309E0
1.895323033E1,-2.572882652E0,1.372403431E1,8.523832321E0
1.895533180E1,-2.673381090E0,1.366720486E1,8.615358353E0
1.895743239E1,-2.763710260E0,1.363849068E1,8.739784241E0
1.895953185E1,-2.863610506E0,1.359123230E1,8.927022934E0
1.896163216E1,-2.953939438E0,1.353380489E1,9.056833267E0
1.896373005E1,-3.035295486E0,1.347218990E1,9.158528328E0
1.896582371E1,-3.135794163E0,1.340100288E1,9.226125717E0
1.896793513E1,-3.188436270E0,1.328136253E1,9.289535522E0
1.897003452E1,-3.236292601E0,1.316231918E1,9.391230583E0
1.897213755E1,-3.269193888E0,1.305284786E1,9.459425926E0
1.897423507E1,-3.312862873E0,1.293320656E1,9.465408325E0
1.897633464E1,-3.370290756E0,1.283330631E1,9.461818695E0
1.897843565E1,-3.433700562E0,1.270947742E1,9.376873970E0
1.898053730E1,-3.496512175E0,1.259462166E1,9.272786140E0
1.898263821E1,-3.564707518E0,1.245643616E1,9.150154114E0
1.898473699E1,-3.622733593E0,1.230389404E1,9.051449776E0
1.898682908E1,-3.699902058E0,1.216570854E1,8.966505051E0
1.898894012E1,-3.801596880E0,1.202752304E1,8.863015175E0
1.899103970E1,-3.902693748E0,1.190369415E1,8.759525299E0
1.899314340E1,-4.004388809E0,1.176072311E1,8.632107735E0
1.899524090E1,-4.125226021E0,1.162253761E1,8.475378036E0
1.899733895E1,-4.241278172E0,1.146520996E1,8.305487633E0
1.899943209E1,-4.357329845E0,1.129890823E1,8.125427246E0
1.900154355E1,-4.463810444E0,1.111286640E1,7.969893932E0
1.900364312E1,-4.565505505E0,1.092203903E1,7.866404533E0
1.900574641E1,-4.690530777E0,1.074078274E1,7.777870178E0
1.900784153E1,-4.811367989E0,1.056490993E1,7.736593723E0
1.900993516E1,-4.931607246E0,1.038843918E1,7.700701237E0
1.901204580E1,-5.022534847E0,1.024068260E1,7.697112083E0
1.901414583E1,-5.123631477E0,1.011206818E1,7.651050568E0
1.901624896E1,-5.210371494E0,9.964311600E0,7.604988575E0
1.901835104E1,-5.302495003E0,9.830911636E0,7.505686283E0
1.902046076E1,-5.365306377E0,9.706484795E0,7.411767960E0
1.902254880E1,-5.418546677E0,9.592227936E0,7.302894592E0
1.902464924E1,-5.477170944E0,9.492327690E0,7.189235687E0
1.902674561E1,-5.535196781E0,9.401400566E0,7.133004189E0
1.902884936E1,-5.568696499E0,9.354142189E0,7.090531826E0
1.903094728E1,-5.602794170E0,9.291928291E0,7.009773731E0
1.903303909E1,-5.608178139E0,9.239286423E0,6.952944279E0
1.903514540E1,-5.608178139E0,9.192028046E0,6.920042992E0
1.903724975E1,-5.603392601E0,9.172885895E0,6.910471916E0
1.903934466E1,-5.594419479E0,9.148957253E0,6.886543751E0
1.904145171E1,-5.580062389E0,9.134600639E0,6.853044033E0
1.904354264E1,-5.551348686E0,9.110671997E0,6.853642464E0
1.904565472E1,-5.546562672E0,9.101100922E0,6.891927242E0
1.904775309E1,-5.522634506E0,9.076574326E0,6.934998035E0
1.904985781E1,-5.483751297E0,9.052646637E0,6.973283291E0
1.905195495E1,-5.469394207E0,9.009575844E0,6.969096184E0
1.905404915E1,-5.393422127E0,8.937790871E0,6.955337048E0
1.905615770E1,-5.335994720E0,8.856434822E0,6.927221775E0
1.905825677E1,-5.264808178E0,8.789435387E0,6.845865726E0
1.906035946E1,-5.231906891E0,8.751151085E0,6.755536556E0
1.906245787E1,-5.222933769E0,8.698508263E0,6.669992924E0
1.906455920E1,-5.233103275E0,8.655437469E0,6.555736065E0
1.906665997E1,-5.224130154E0,8.602795601E0,6.465406895E0
1.906876077E1,-5.239085197E0,8.531609535E0,6.346364021E0
1.907086040E1,-5.254040241E0,8.498109818E0,6.294320107E0
1.907296104E1,-5.263611794E0,8.421539307E0,6.256632805E0
1.907505874E1,-5.288137913E0,8.350353241E0,6.195017815E0
1.907715223E1,-5.327021599E0,8.283353806E0,6.138786316E0
1.907926229E1,-5.341976643E0,8.201997757E0,6.062814236E0
1.908136052E1,-5.371288776E0,8.135597229E0,6.001199245E0
1.908345601E1,-5.395814896E0,8.059026718E0,5.921039581E0
1.908556576E1,-5.410770416E0,7.997411251E0,5.816353798E0
1.908766731E1,-5.430510998E0,7.939983845E0,5.711667538E0
1.908976787E1,-5.445466042E0,7.844270706E0,5.588437080E0
1.909186656E1,-5.450850010E0,7.753942013E0,5.541777134E0
1.909396598E1,-5.432305813E0,7.643871784E0,5.428118229E0
1.909606537E1,-5.404190063E0,7.543373585E0,5.342574596E0
1.909816204E1,-5.414359570E0,7.442874908E0,5.315057278E0
1.910026841E1,-5.423930645E0,7.376473904E0,5.272584915E0
1.910236932E1,-5.439484119E0,7.295117855E0,5.177470207E0
1.910446971E1,-5.434698582E0,7.194619656E0,5.188237667E0
1.910656702E1,-5.425127029E0,7.085147858E0,5.199005604E0
1.910866513E1,-5.410770416E0,6.984649181E0,5.242674351E0
1.911076688E1,-5.391627789E0,6.888936520E0,5.291129112E0
1.911287126E1,-5.339583874E0,6.802794933E0,5.268397331E0
1.911497231E1,-5.340181828E0,6.731009960E0,5.216353416E0
1.911707330E1,-5.287539959E0,6.649653912E0,5.140381336E0
1.911917127E1,-5.249852657E0,6.597012043E0,5.035695076E0
1.912126138E1,-5.193023205E0,6.525227547E0,4.935794830E0
1.912337390E1,-5.136193752E0,6.482156754E0,4.873581409E0
1.912547366E1,-5.102694511E0,6.463014126E0,4.854438782E0
1.912757778E1,-5.016552448E0,6.476772785E0,4.887938499E0
1.912967644E1,-4.939982414E0,6.491129398E0,4.882554531E0
1.913177934E1,-4.872983456E0,6.504888535E0,4.858626366E0
1.913387672E1,-4.777868748E0,6.466603279E0,4.767699242E0
1.913597798E1,-4.687539577E0,6.442675114E0,4.633700848E0
1.913807698E1,-4.578067780E0,6.375077724E0,4.466801643E0
1.914017983E1,-4.482953072E0,6.341578007E0,4.342374802E0
1.914228552E1,-4.402195454E0,6.308078766E0,4.228117466E0
1.914437908E1,-4.340580463E0,6.302694798E0,4.146761417E0
1.914647969E1,-4.283152580E0,6.288337708E0,4.084548473E0
1.914857871E1,-4.244867325E0,6.288337708E0,4.060619831E0
1.915068071E1,-4.197608948E0,6.273981094E0,3.979264021E0
1.915278218E1,-4.149752617E0,6.302096844E0,3.926023722E0
1.915488215E1,-4.116851330E0,6.321238995E0,3.892524242E0
1.915698250E1,-4.077968121E0,6.326025009E0,3.891926050E0
1.915908350E1,-4.059423447E0,6.354738712E0,3.853640795E0
1.916118327E1,-4.021138668E0,6.335596085E0,3.848855257E0
1.916328114E1,-3.987638950E0,6.311667919E0,3.781856298E0
1.916537371E1,-3.964308977E0,6.268597126E0,3.696312666E0
1.916748355E1,-3.926621914E0,6.215955257E0,3.634697676E0
1.916958517E1,-3.897907972E0,6.153741837E0,3.606581926E0
1.917168840E1,-3.879363775E0,6.096313953E0,3.516252756E0
1.917378414E1,-3.846462488E0,6.053243160E0,3.410968781E0
1.917587690E1,-3.827918053E0,6.000600815E0,3.306282759E0
1.917798777E1,-3.814159393E0,5.957530022E0,3.182454109E0
1.918008800E1,-3.796213150E0,5.909673691E0,3.039483070E0
1.918219124E1,-3.782454491E0,5.852245808E0,2.920439959E0
1.918428974E1,-3.763910055E0,5.775675774E0,2.758326292E0
1.918639089E1,-3.750749588E0,5.656632900E0,2.611167669E0
1.918849079E1,-3.717848301E0,5.556134224E0,2.516651154E0
1.919058815E1,-3.689732552E0,5.465207100E0,2.407179594E0
1.919268121E1,-3.690330744E0,5.398207664E0,2.298306227E0
1.919479203E1,-3.653241873E0,5.331208706E0,2.174477577E0
1.919688980E1,-3.610769272E0,5.312066078E0,2.021337032E0
1.919898311E1,-3.587439299E0,5.278566837E0,1.840080619E0
1.920108057E1,-3.526422262E0,5.264209747E0,1.663011789E0
1.920317781E1,-3.483949661E0,5.240281582E0,1.481755376E0
1.920529702E1,-3.422334671E0,5.230710506E0,1.366899967E0
1.920740012E1,-3.365504980E0,5.239683151E0,1.289731383E0
1.920951130E1,-3.336791277E0,5.254040241E0,1.241874933E0
1.921159652E1,-3.279363394E0,5.301896572E0,1.222134113E0
1.921369669E1,-3.231507063E0,5.358726501E0,1.221535921E0
1.921579482E1,-3.163909674E0,5.425127029E0,1.230509043E0
1.921789794E1,-3.091526747E0,5.511268616E0,1.325025558E0
1.921999984E1,-3.037688255E0,5.620740414E0,1.462612867E0
1.922209912E1,-2.970091105E0,5.706283569E0,1.628913999E0
1.922419957E1,-2.916252613E0,5.778068542E0,1.800000787E0
1.922630057E1,-2.839084148E0,5.825326920E0,1.952543259E0
1.922840025E1,-2.761915445E0,5.848656654E0,2.057229280E0
1.923049966E1,-2.694318295E0,5.872584820E0,2.166700840E0
1.923259199E1,-2.593221426E0,5.867201328E0,2.257628202E0
1.923469340E1,-2.472982168E0,5.915057659E0,2.356930256E0
1.923680216E1,-2.371885538E0,5.981458187E0,2.432902336E0
1.923890360E1,-2.247458696E0,6.038288116E0,2.422134638E0
1.924100339E1,-2.132603168E0,6.095117569E0,2.344966173E0
1.924309394E1,-2.023131609E0,6.147161484E0,2.219941139E0
1.924520489E1,-1.913659930E0,6.171089649E0,2.013560295E0
1.924730516E1,-1.804786444E0,6.113063812E0,1.813161373E0
1.924940828E1,-1.695913076E0,6.069993019E0,1.545763373E0
1.925150656E1,-1.591825247E0,6.022136211E0,1.301695466E0
1.925360801E1,-1.530808330E0,5.968895912E0,1.086939692E0
1.925570775E1,-1.488335729E0,5.940182209E0,9.152546525E-1
1.925780843E1,-1.465005636E0,5.944967747E0,7.477570772E-1
1.925990830E1,-1.470389485E0,5.925825119E0,6.520441771E-1
1.926200755E1,-1.490130305E0,5.916851997E0,5.521438122E-1
1.926410440E1,-1.509871125E0,5.883352757E0,4.809573591E-1
1.926621046E1,-1.562513232E0,5.845067501E0,4.187439680E-1
1.926831083E1,-1.615753531E0,5.816951752E0,3.236292601E-1
1.927041346E1,-1.640279889E0,5.740381718E0,2.913261652E-1
1.927251147E1,-1.688734531E0,5.640480995E0,1.872383654E-1
1.927461000E1,-1.746760488E0,5.554339409E0,1.208375469E-1
1.927670226E1,-1.785643935E0,5.454439163E0,4.067798331E-2
1.927881324E1,-1.838884234E0,5.377869129E0,-1.555334684E-2
1.928091363E1,-1.882553220E0,5.287539959E0,-4.366901144E-2
1.928301688E1,-1.930409670E0,5.220541000E0,-1.854437590E-2
1.928511287E1,-1.968694806E0,5.158925533E0,-5.623133108E-2
1.928720695E1,-2.011765718E0,5.120640278E0,-4.606183618E-2
1.928931589E1,-2.035693884E0,5.111069202E0,-4.127619043E-2
1.929141675E1,-2.026122570E0,5.039882660E0,-7.178467698E-3
1.929352025E1,-1.992623091E0,4.972883701E0,3.110669367E-2
1.929561575E1,-1.935195327E0,4.953142643E0,5.982056633E-2
1.929771655E1,-1.901695848E0,4.957928658E0,5.503492057E-2
1.929981742E1,-1.863410592E0,4.996213913E0,6.400800496E-2
1.930191981E1,-1.810768485E0,5.076971531E0,4.426721856E-2
1.930402089E1,-1.743171334E0,5.172684193E0,6.221338734E-2
1.930612033E1,-1.652244091E0,5.282155991E0,5.623133108E-2
1.930822070E1,-1.555932879E0,5.382056236E0,5.503492057E-2
1.931032146E1,-1.455434322E0,5.486742496E0,2.033899166E-2
1.931242232E1,-1.344766378E0,5.562714577E0,4.785645381E-2
1.931452233E1,-1.234696507E0,5.653043270E0,3.708875179E-2
1.931662272E1,-1.095314622E0,5.733801365E0,3.110669367E-2
1.931872142E1,-9.661021233E-1,5.785845280E0,2.093719877E-2
1.932081650E1,-8.225327730E-1,5.866602898E0,-4.187439568E-3
1.932292460E1,-7.028916478E-1,5.956932068E0,-4.845465720E-2
1.932502496E1,-5.682953596E-1,6.071189404E0,-4.965107143E-2
1.932712738E1,-4.582255483E-1,6.180660725E0,-6.041877344E-2
1.932922371E1,-3.810569942E-1,6.285944939E0,-1.854437590E-2
1.933131618E1,-3.188436031E-1,6.371488571E0,-1.495514158E-2
1.933342261E1,-2.608176768E-1,6.461817741E0,5.084748194E-2
1.933552829E1,-2.027917206E-1,6.466603279E0,1.034895778E-1
1.933763170E1,-1.597209126E-1,6.461817741E0,1.417747438E-1
1.933973049E1,-1.357926875E-1,6.428318024E0,1.800599098E-1
1.934182974E1,-9.272187948E-2,6.380461693E0,2.045863420E-1
1.934393026E1,-9.750752151E-2,6.323033810E0,2.189432681E-1
1.934603038E1,-8.315058798E-2,6.246463299E0,2.249253243E-1
1.934813081E1,-7.417750359E-2,6.174678802E0,1.489532143E-1
1.935023130E1,-5.084748194E-2,6.098108292E0,3.948157281E-2
1.935232957E1,-5.623133108E-2,6.050251961E0,-3.649054468E-2
1.935442327E1,-8.554340899E-2,6.022136211E0,-1.316052526E-1
1.935653340E1,-1.094716340E-1,6.007779598E0,-1.986042857E-1
1.935863374E1,-1.244267747E-1,5.993422508E0,-2.799602449E-1
1.936073737E1,-1.483550072E-1,6.012565136E0,-3.517449200E-1
1.936283140E1,-1.776670814E-1,6.008377552E0,-4.325026870E-1
1.936492259E1,-1.878365725E-1,5.979663849E0,-4.803591371E-1
1.936703408E1,-1.968096644E-1,5.989234924E0,-4.612165689E-1
1.936913528E1,-1.968096644E-1,5.950950146E0,-3.990031779E-1
1.937124076E1,-1.728814393E-1,5.898307800E0,-3.696911037E-1
1.937333389E1,-1.680957973E-1,5.860022545E0,-3.403790295E-1
1.937542378E1,-1.298106313E-1,5.797809124E0,-3.260220885E-1
1.937753839E1,-9.212367237E-2,5.764309883E0,-3.684946895E-1
1.937963882E1,-5.862415582E-2,5.673382282E0,-4.109672904E-1
1.938174309E1,7.178467698E-3,5.568098068E0,-5.198407173E-1
1.938384145E1,6.879365444E-2,5.486742496E0,-6.484549642E-1
1.938594517E1,1.686939895E-1,5.419743061E0,-7.674978375E-1
1.938804240E1,2.350948304E-1,5.380859852E0,-9.158528447E-1
1.939014142E1,3.254238665E-1,5.414359570E0,-1.078564763E0
1.939224099E1,3.912265003E-1,5.442475319E0,-1.294517040E0
1.939434232E1,4.911268353E-1,5.490331650E0,-1.491326690E0
1.939644060E1,5.808576941E-1,5.518447399E0,-1.721037745E0
1.939853368E1,6.664010882E-1,5.532804012E0,-1.893320918E0
1.940064418E1,7.525427341E-1,5.584847927E0,-2.018345833E0
1.940274503E1,8.668000102E-1,5.580062389E0,-2.143370867E0
1.940484875E1,9.332008362E-1,5.589035511E0,-2.234298229E0
1.940694328E1,9.906286001E-1,5.584249973E0,-2.248655081E0
1.940903640E1,1.014556766E0,5.617749214E0,-2.206182480E0
1.941114712E1,1.058225870E0,5.669793129E0,-2.125424623E0
1.941324742E1,1.102493048E0,5.765506268E0,-1.983051777E0
1.941535044E1,1.122233868E0,5.846263885E0,-1.825723648E0
1.941745066E1,1.137787223E0,5.937191010E0,-1.645065546E0
1.941955867E1,1.167697430E0,5.989234924E0,-1.454836130E0
1.942165125E1,1.173081279E0,6.061019897E0,-1.311864972E0
1.942374984E1,1.202991605E0,6.089733601E0,-1.149751306E0
1.942584700E1,1.241874933E0,6.113063812E0,-9.684949517E-1
1.942795063E1,1.314257860E0,6.113063812E0,-8.392825127E-1
1.943005221E1,1.400997639E0,6.112465382E0,-7.010970116E-1
1.943215318E1,1.482951880E0,6.122036934E0,-6.675975323E-1
1.943425281E1,1.545165181E0,6.154938221E0,-6.921239495E-1
1.943635348E1,1.636092424E0,6.198009014E0,-7.597211599E-1
1.943845480E1,1.693520188E0,6.293123722E0,-8.183453679E-1
1.944055209E1,1.740778446E0,6.345765591E0,-8.859425783E-1
1.944264503E1,1.783849239E0,6.378666878E0,-9.337990284E-1
1.944475575E1,1.812563181E0,6.369095802E0,-9.912267923E-1
1.944685596E1,1.864607096E0,6.330810547E0,-1.053440213E0
1.944895912E1,1.887937069E0,6.263811588E0,-1.134197950E0
1.945105441E1,1.901695848E0,6.220740795E0,-1.205384374E0
1.945314799E1,1.882553220E0,6.178267956E0,-1.252642632E0
1.945525946E1,1.853839397E0,6.144768715E0,-1.275972724E0
1.945735876E1,1.819741607E0,6.125626087E0,-1.275972724E0
1.945946183E1,1.771885157E0,6.092724800E0,-1.294517040E0
1.946155953E1,1.743171334E0,6.054439545E0,-1.336989641E0
1.946366072E1,1.699502230E0,6.020939827E0,-1.374676585E0
1.946576099E1,1.660618901E0,5.940182209E0,-1.417149186E0
1.946786135E1,1.617548108E0,5.873183250E0,-1.483550072E0
1.946996201E1,1.593021631E0,5.811567783E0,-1.582852125E0
1.947206333E1,1.563111424E0,5.744568825E0,-1.677966833E0
1.947416045E1,1.543370605E0,5.682355404E0,-1.792224169E0
1.947625348E1,1.533201098E0,5.630311489E0,-1.896910191E0
1.947836372E1,1.542174220E0,5.582455158E0,-1.977667928E0
1.948046455E1,1.542174220E0,5.539384365E0,-2.034497499E0
1.948256769E1,1.585245013E0,5.544169903E0,-2.044068813E0
1.948466524E1,1.657029629E0,5.605785370E0,-2.040479422E0
1.948676302E1,1.695913076E0,5.681757450E0,-1.945364833E0
1.948886655E1,1.753939033E0,5.801398277E0,-1.927418590E0
1.949096717E1,1.821536183E0,5.949155331E0,-1.914856315E0
1.949306924E1,1.912463546E0,6.063412666E0,-1.882553220E0
1.949516807E1,1.984846354E0,6.153741837E0,-1.869392633E0
1.949726402E1,2.085943222E0,6.229713917E0,-1.817348838E0
1.949936946E1,2.206182480E0,6.310471535E0,-1.746760488E0
1.950146964E1,2.340778828E0,6.386443615E0,-1.623530149E0
1.950357203E1,2.470589399E0,6.462415695E0,-1.509871125E0
1.950567246E1,2.571686029E0,6.557530403E0,-1.439282775E0
1.950777165E1,2.658426046E0,6.638886452E0,-1.392622828E0
1.950987276E1,2.687737942E0,6.700501442E0,-1.350150228E0
1.951197239E1,2.712264538E0,6.772286415E0,-1.255633712E0
1.951407317E1,2.712862730E0,6.777071953E0,-1.097707391E0
1.951617354E1,2.723032236E0,6.786643028E0,-9.349954724E-1
1.951827167E1,2.724228621E0,6.762714863E0,-7.531409264E-1
1.952036503E1,2.686541557E0,6.748358250E0,-5.952146053E-1
1.952247631E1,2.667398930E0,6.690930367E0,-5.084748268E-1
1.952457583E1,2.672184706E0,6.647859573E0,-4.893322289E-1
1.952667877E1,2.662613392E0,6.595217228E0,-5.174478889E-1
1.952877656E1,2.676372051E0,6.547959328E0,-5.742774606E-1
1.953087752E1,2.700300455E0,6.504888535E0,-6.311069727E-1
1.953297570E1,2.737389088E0,6.433103561E0,-7.453642488E-1
1.953506606E1,2.775076151E0,6.385247231E0,-8.883354068E-1
