"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.882719901E1,-1.178969979E0,-1.858710170E0,-1.137583852E0
1.882929588E1,-1.144914150E0,-1.867262363E0,-1.143997908E0
1.883138935E1,-1.112232924E0,-1.876883507E0,-1.145525098E0
1.883350106E1,-1.076955438E0,-1.886657357E0,-1.149495721E0
1.883560022E1,-1.039387226E0,-1.898874640E0,-1.152397275E0
1.883770351E1,-1.004109740E0,-1.914604425E0,-1.151481032E0
1.883980157E1,-9.676105380E-1,-1.932930350E0,-1.151939154E0
1.884189766E1,-9.335548282E-1,-1.947438359E0,-1.149801135E0
1.884398505E1,-9.007207751E-1,-1.959655762E0,-1.149037480E0
1.884610125E1,-8.703302741E-1,-1.971873045E0,-1.146899462E0
1.884820253E1,-8.411614299E-1,-1.981494188E0,-1.142318010E0
1.885030944E1,-8.144360781E-1,-1.990046263E0,-1.136362076E0
1.885240277E1,-7.912232280E-1,-1.994933128E0,-1.130558848E0
1.885449728E1,-7.693848014E-1,-1.998751044E0,-1.124602914E0
1.885660585E1,-7.498371005E-1,-2.005928755E0,-1.121243119E0
1.885870620E1,-7.292203903E-1,-2.016924381E0,-1.118952394E0
1.886080876E1,-7.072292566E-1,-2.027920008E0,-1.118036151E0
1.886290722E1,-6.853908300E-1,-2.044871330E0,-1.119410515E0
1.886500860E1,-6.611089110E-1,-2.057088614E0,-1.119716048E0
1.886710998E1,-6.368269920E-1,-2.069153309E0,-1.121243119E0
1.886920893E1,-6.090326309E-1,-2.076483727E0,-1.127657294E0
1.887130933E1,-5.761986375E-1,-2.087479353E0,-1.136514783E0
1.887340967E1,-5.410739183E-1,-2.099543810E0,-1.147815824E0
1.887551107E1,-4.998404980E-1,-2.111608505E0,-1.161713004E0
1.887761165E1,-4.538728893E-1,-2.123825788E0,-1.176831841E0
1.887971150E1,-4.028656185E-1,-2.135890245E0,-1.195768714E0
1.888181246E1,-3.459024429E-1,-2.144442558E0,-1.215774536E0
1.888391394E1,-2.866485119E-1,-2.146733284E0,-1.235933065E0
1.888601058E1,-2.247984111E-1,-2.141846180E0,-1.255938888E0
1.888810384E1,-1.629483104E-1,-2.129781723E0,-1.274875760E0
1.889021484E1,-9.987647086E-2,-2.114051819E0,-1.293659925E0
1.889231473E1,-3.924809024E-2,-2.094504118E0,-1.311222196E0
1.889441782E1,2.275473066E-2,-2.072818518E0,-1.326341152E0
1.889651310E1,7.971791178E-2,-2.049758434E0,-1.341460109E0
1.889860679E1,1.330159009E-1,-2.029141665E0,-1.355204582E0
1.890071858E1,1.840231568E-1,-2.009593964E0,-1.365436554E0
1.890281785E1,2.301434875E-1,-1.990198970E0,-1.371850610E0
1.890491804E1,2.739730477E-1,-1.967291474E0,-1.374599576E0
1.890700835E1,3.190243840E-1,-1.947896600E0,-1.373683214E0
1.890911905E1,3.614795208E-1,-1.930945039E0,-1.370323420E0
1.891121968E1,4.004221559E-1,-1.918880463E0,-1.365741968E0
1.891332215E1,4.382958114E-1,-1.910481095E0,-1.358716965E0
1.891541921E1,4.735732675E-1,-1.903303385E0,-1.352913857E0
1.891752104E1,5.064072609E-1,-1.897194743E0,-1.347110629E0
1.891961979E1,5.367978215E-1,-1.892460585E0,-1.341154695E0
1.892171253E1,5.648976564E-1,-1.887573600E0,-1.335351467E0
1.892382305E1,5.928447247E-1,-1.880395889E0,-1.330617189E0
1.892592368E1,6.172793508E-1,-1.873218298E0,-1.324661255E0
1.892802645E1,6.403394938E-1,-1.862222672E0,-1.321148753E0
1.893012448E1,6.647741199E-1,-1.855045080E0,-1.316567302E0
1.893222312E1,6.853908300E-1,-1.845423937E0,-1.313054800E0
1.893432646E1,7.049384713E-1,-1.838093519E0,-1.307098866E0
1.893642583E1,7.257078886E-1,-1.829694152E0,-1.301142931E0
1.893852754E1,7.451028824E-1,-1.821294785E0,-1.295034289E0
1.894062362E1,7.658722997E-1,-1.812742591E0,-1.289078355E0
1.894271276E1,7.841982841E-1,-1.803121448E0,-1.283122420E0
1.894482845E1,8.072584271E-1,-1.795791149E0,-1.278388262E0
1.894692852E1,8.329147696E-1,-1.789835215E0,-1.271363258E0
1.894903321E1,8.559749126E-1,-1.787391663E0,-1.267850757E0
1.895113054E1,8.791878223E-1,-1.782657504E0,-1.263116598E0
1.895323033E1,9.046914577E-1,-1.777770638E0,-1.258535147E0
1.895533180E1,9.338602424E-1,-1.769371152E0,-1.256244421E0
1.895743239E1,9.630290866E-1,-1.758528352E0,-1.258840561E0
1.895953185E1,9.909761548E-1,-1.739133358E0,-1.264032960E0
1.896163216E1,1.020144939E0,-1.716073155E0,-1.267850757E0
1.896373005E1,1.050535560E0,-1.689347863E0,-1.277777433E0
1.896582371E1,1.083216786E0,-1.657735586E0,-1.290147424E0
1.896793513E1,1.115898132E0,-1.622610807E0,-1.301295638E0
1.897003452E1,1.148732066E0,-1.584889889E0,-1.314887404E0
1.897213755E1,1.185078621E0,-1.542434692E0,-1.329700947E0
1.897423507E1,1.221425056E0,-1.499979615E0,-1.345736146E0
1.897633464E1,1.257771492E0,-1.455080986E0,-1.364214778E0
1.897843565E1,1.296561480E0,-1.411251426E0,-1.383915186E0
1.898053730E1,1.334129691E0,-1.371239781E0,-1.406059027E0
1.898263821E1,1.372766972E0,-1.332297087E0,-1.429424644E0
1.898473699E1,1.410335183E0,-1.292285442E0,-1.454012036E0
1.898682908E1,1.441794753E0,-1.258229733E0,-1.473712444E0
1.898894012E1,1.470810771E0,-1.220661521E0,-1.494634509E0
1.899103970E1,1.494939923E0,-1.185384035E0,-1.511891484E0
1.899314340E1,1.518000126E0,-1.150106549E0,-1.522887111E0
1.899524090E1,1.537395120E0,-1.118646979E0,-1.531439185E0
1.899733895E1,1.553277612E0,-1.088256478E0,-1.535104394E0
1.899943209E1,1.569007397E0,-1.065196276E0,-1.535257101E0
1.900154355E1,1.583668113E0,-1.044579625E0,-1.530370116E0
1.900364312E1,1.595885396E0,-1.028849840E0,-1.523039818E0
1.900574641E1,1.609477162E0,-1.014341712E0,-1.509753466E0
1.900784153E1,1.621694565E0,-9.987646937E-1,-1.493870974E0
1.900993516E1,1.634064555E0,-9.805914164E-1,-1.474323273E0
1.901204580E1,1.646434546E0,-9.611964822E-1,-1.452332139E0
1.901414583E1,1.661248088E0,-9.358455539E-1,-1.426675797E0
1.901624896E1,1.677283287E0,-9.092729092E-1,-1.395063519E0
1.901835104E1,1.692096710E0,-8.827002645E-1,-1.365741968E0
1.902046076E1,1.707062960E0,-8.562803864E-1,-1.335198760E0
1.902254880E1,1.721876383E0,-8.297077417E-1,-1.303433776E0
1.902464924E1,1.734246373E0,-8.066475391E-1,-1.274112225E0
1.902674561E1,1.743103981E0,-7.849618196E-1,-1.243568897E0
1.902884936E1,1.751808763E0,-7.644978762E-1,-1.215469122E0
1.903094728E1,1.758070230E0,-7.428121567E-1,-1.189660072E0
1.903303909E1,1.763262510E0,-7.209737301E-1,-1.162781954E0
1.903514540E1,1.768302202E0,-6.968445182E-1,-1.140790820E0
1.903724975E1,1.770898342E0,-6.739370823E-1,-1.114981771E0
1.903934466E1,1.774716258E0,-6.472117305E-1,-1.096655846E0
1.904145171E1,1.775021672E0,-6.206390858E-1,-1.076955438E0
1.904354264E1,1.777465105E0,-5.916230083E-1,-1.063363671E0
1.904565472E1,1.778839588E0,-5.624541640E-1,-1.052368045E0
1.904775309E1,1.778839588E0,-5.273294449E-1,-1.047328472E0
1.904985781E1,1.777770638E0,-4.922046661E-1,-1.042288780E0
1.905195495E1,1.775327086E0,-4.521929920E-1,-1.040761709E0
1.905404915E1,1.774258137E0,-4.085161388E-1,-1.039387226E0
1.905615770E1,1.773036361E0,-3.648392558E-1,-1.040456176E0
1.905825677E1,1.773036361E0,-3.234531581E-1,-1.039081812E0
1.906035946E1,1.770592928E0,-2.822197378E-1,-1.041219831E0
1.906245787E1,1.768149495E0,-2.422080636E-1,-1.043510556E0
1.906455920E1,1.768149495E0,-2.058615834E-1,-1.045801282E0
1.906665997E1,1.768302202E0,-1.742493063E-1,-1.048092008E0
1.906876077E1,1.768302202E0,-1.438587606E-1,-1.049313784E0
1.907086040E1,1.768302202E0,-1.087340117E-1,-1.046717644E0
1.907296104E1,1.768302202E0,-7.590000331E-2,-1.042899728E0
1.907505874E1,1.770745635E0,-4.566217586E-2,-1.040303469E0
1.907715223E1,1.773341775E0,-1.298088674E-2,-1.032820463E0
1.907926229E1,1.771051049E0,1.863138936E-2,-1.025337338E0
1.908136052E1,1.769829273E0,4.764748737E-2,-1.017854214E0
1.908345601E1,1.771203756E0,7.925976813E-2,-1.010523796E0
1.908556576E1,1.767691255E0,1.046106741E-1,-1.000597239E0
1.908766731E1,1.764026165E0,1.288925707E-1,-9.931141734E-1
1.908976787E1,1.761735320E0,1.507309973E-1,-9.795224071E-1
1.909186656E1,1.761888027E0,1.713477075E-1,-9.673051238E-1
1.909396598E1,1.759597301E0,1.905899495E-1,-9.537133574E-1
1.909606537E1,1.757306576E0,2.087631971E-1,-9.376781583E-1
1.909816204E1,1.752572417E0,2.281581759E-1,-9.253081083E-1
1.910026841E1,1.747838140E0,2.475531399E-1,-9.118691087E-1
1.910236932E1,1.741882205E0,2.669481039E-1,-8.994990587E-1
1.910446971E1,1.733482838E0,2.910772860E-1,-8.883507848E-1
1.910656702E1,1.722640038E0,3.190243840E-1,-8.770498037E-1
1.910866513E1,1.708131909E0,3.480404615E-1,-8.645270467E-1
1.911076688E1,1.696067333E0,3.856086731E-1,-8.521569967E-1
1.911287126E1,1.679268599E0,4.268420935E-1,-8.384125233E-1
1.911497231E1,1.660026312E0,4.680754840E-1,-8.232936263E-1
1.911707330E1,1.638187885E0,5.105306506E-1,-8.071057200E-1
1.911917127E1,1.617723942E0,5.505422950E-1,-7.909177542E-1
1.912126138E1,1.596038222E0,5.868887901E-1,-7.745771408E-1
1.912337390E1,1.569465518E0,6.232352853E-1,-7.571674585E-1
1.912547366E1,1.542892933E0,6.583600044E-1,-7.408268452E-1
1.912757778E1,1.516320229E0,6.924157739E-1,-7.270823717E-1
1.912967644E1,1.492191076E0,7.250970602E-1,-7.107416987E-1
1.913177934E1,1.466687441E0,7.626652718E-1,-6.957755089E-1
1.913387672E1,1.445001721E0,7.965682745E-1,-6.808093190E-1
1.913597798E1,1.428202987E0,8.232936263E-1,-6.670648456E-1
1.913807698E1,1.414916635E0,8.475755453E-1,-6.533203721E-1
1.914017983E1,1.406517267E0,8.655960560E-1,-6.409503818E-1
1.914228552E1,1.399339557E0,8.802568316E-1,-6.287330389E-1
1.914437908E1,1.401782990E0,8.898779750E-1,-6.188064814E-1
1.914647969E1,1.404379249E0,8.994990587E-1,-6.090326309E-1
1.914857871E1,1.408044338E0,9.056077003E-1,-5.992587805E-1
1.915068071E1,1.410640597E0,9.152288437E-1,-5.894849896E-1
1.915278218E1,1.417970896E0,9.199630618E-1,-5.823072791E-1
1.915488215E1,1.422857881E0,9.260717034E-1,-5.749769211E-1
1.915698250E1,1.431409955E0,9.356928468E-1,-5.664247870E-1
1.915908350E1,1.438893080E0,9.442449808E-1,-5.603161454E-1
1.916118327E1,1.446223497E0,9.550877810E-1,-5.554292202E-1
1.916328114E1,1.453553796E0,9.647089243E-1,-5.529857874E-1
1.916537371E1,1.461953282E0,9.769262671E-1,-5.519167781E-1
1.916748355E1,1.469283581E0,9.877691269E-1,-5.494732857E-1
1.916958517E1,1.475392342E0,1.001208186E0,-5.482515693E-1
1.917168840E1,1.481500983E0,1.012050986E0,-5.458080769E-1
1.917378414E1,1.482875347E0,1.029002547E0,-5.419901609E-1
1.917587690E1,1.485318899E0,1.044732332E0,-5.371032953E-1
1.917798777E1,1.485318899E0,1.058171272E0,-5.322163701E-1
1.918008800E1,1.484249830E0,1.075122833E0,-5.247332454E-1
1.918219124E1,1.479362965E0,1.087187409E0,-5.149593949E-1
1.918428974E1,1.472185254E0,1.098030329E0,-5.050328374E-1
1.918639089E1,1.462564111E0,1.105360627E0,-4.914411008E-1
1.918849079E1,1.449430466E0,1.111316562E0,-4.754058719E-1
1.919058815E1,1.434922457E0,1.122159481E0,-4.569272101E-1
1.919268121E1,1.420567155E0,1.130558848E0,-4.372268021E-1
1.919479203E1,1.404990077E0,1.138958216E0,-4.126394689E-1
1.919688980E1,1.388191223E0,1.148579359E0,-3.866777122E-1
1.919898311E1,1.370170712E0,1.154688001E0,-3.608686328E-1
1.920108057E1,1.349706769E0,1.158200502E0,-3.338378668E-1
1.920317781E1,1.330464482E0,1.158047795E0,-3.055853248E-1
1.920529702E1,1.307557106E0,1.160491228E0,-2.784018219E-1
1.920740012E1,1.281137109E0,1.159116745E0,-2.489275932E-1
1.920951130E1,1.253342748E0,1.160338521E0,-2.229658216E-1
1.921159652E1,1.220814228E0,1.163851023E0,-1.982257664E-1
1.921369669E1,1.185689449E0,1.166294456E0,-1.808161139E-1
1.921579482E1,1.148121238E0,1.167516232E0,-1.608102769E-1
1.921789794E1,1.110553026E0,1.173472166E0,-1.482875347E-1
1.921999984E1,1.068097830E0,1.185689449E0,-1.343903542E-1
1.922209912E1,1.028086185E0,1.205084443E0,-1.290452778E-1
1.922419957E1,9.917397499E-1,1.234253287E0,-1.249219403E-1
1.922630057E1,9.564622641E-1,1.269377947E0,-1.244637966E-1
1.922840025E1,9.297369123E-1,1.311985850E0,-1.253800988E-1
1.923049966E1,9.054549932E-1,1.356884480E0,-1.334740520E-1
1.923259199E1,8.846855760E-1,1.406669974E0,-1.427897513E-1
1.923469340E1,8.663596511E-1,1.457677245E0,-1.559233516E-1
1.923680216E1,8.516988754E-1,1.512349606E0,-1.702786833E-1
1.923890360E1,8.431467414E-1,1.564578652E0,-1.882992089E-1
1.924100339E1,8.381071091E-1,1.618029356E0,-2.050980031E-1
1.924309394E1,8.403978348E-1,1.667967558E0,-2.269364446E-1
1.924520489E1,8.439103365E-1,1.707979202E0,-2.463314086E-1
1.924730516E1,8.510879874E-1,1.745700121E0,-2.681698501E-1
1.924940828E1,8.619308472E-1,1.772425532E0,-2.889392674E-1
1.925150656E1,8.701775670E-1,1.789529681E0,-3.109304011E-1
1.925360801E1,8.797986507E-1,1.800525308E0,-3.281873465E-1
1.925570775E1,8.881980777E-1,1.804190516E0,-3.477350473E-1
1.925780843E1,8.941540122E-1,1.804343224E0,-3.625485301E-1
1.925990830E1,8.940013051E-1,1.800678015E0,-3.772092760E-1
1.926200755E1,8.926268220E-1,1.797165513E0,-3.882048726E-1
1.926410440E1,8.852964640E-1,1.792278647E0,-3.990477324E-1
1.926621046E1,8.743008971E-1,1.786322713E0,-4.063780904E-1
1.926831083E1,8.559749126E-1,1.778992295E0,-4.111123085E-1
1.927041346E1,8.378016949E-1,1.770592928E0,-4.121813178E-1
1.927251147E1,8.171849847E-1,1.763262510E0,-4.095851481E-1
1.927461000E1,7.990117669E-1,1.751197934E0,-4.021020532E-1
1.927670226E1,7.783950567E-1,1.740202308E0,-3.911064863E-1
1.927881324E1,7.577783465E-1,1.724319816E0,-3.750712574E-1
1.928091363E1,7.397578359E-1,1.709811807E0,-3.541491330E-1
1.928301688E1,7.217372656E-1,1.693929315E0,-3.295617998E-1
1.928511287E1,7.037167549E-1,1.680490255E0,-3.026837409E-1
1.928720695E1,6.905831695E-1,1.671938181E0,-2.732094824E-1
1.928931589E1,6.811147332E-1,1.660942554E0,-2.438879460E-1
1.929141675E1,6.692028642E-1,1.648572564E0,-2.107485086E-1
1.929352025E1,6.609562039E-1,1.640020490E0,-1.777617931E-1
1.929561575E1,6.551529765E-1,1.636202574E0,-1.398881376E-1
1.929771655E1,6.493497491E-1,1.628872156E0,-1.032362282E-1
1.929981742E1,6.424775124E-1,1.622610807E0,-6.643159688E-2
1.930191981E1,6.354525685E-1,1.617723942E0,-3.222314268E-2
1.930402089E1,6.296493411E-1,1.616349459E0,-4.581489484E-4
1.930612033E1,6.212499738E-1,1.613753319E0,3.023782931E-2
1.930822070E1,6.117815375E-1,1.611309767E0,5.833763257E-2
1.931032146E1,6.023131609E-1,1.607491851E0,8.170322329E-2
1.931242232E1,5.904012322E-1,1.609935403E0,1.038470939E-1
1.931452233E1,5.783366561E-1,1.613447785E0,1.209513173E-1
1.931662272E1,5.638286471E-1,1.615891337E0,1.369865239E-1
1.931872142E1,5.480988622E-1,1.619556427E0,1.469130963E-1
1.932081650E1,5.311473012E-1,1.624290705E0,1.557706445E-1
1.932292460E1,5.129740834E-1,1.627955914E0,1.632537395E-1
1.932502496E1,4.960225821E-1,1.627955914E0,1.646281779E-1
1.932712738E1,4.778493345E-1,1.629177570E0,1.623374373E-1
1.932922371E1,4.619668424E-1,1.631621122E0,1.563815027E-1
1.933131618E1,4.424191415E-1,1.635438919E0,1.443169117E-1
1.933342261E1,4.253149331E-1,1.641547680E0,1.310305893E-1
1.933552829E1,4.129449129E-1,1.647656322E0,1.140790880E-1
1.933763170E1,3.982841372E-1,1.661095262E0,9.712757170E-2
1.933973049E1,3.883575797E-1,1.674534321E0,7.895433158E-2
1.934182974E1,3.773620129E-1,1.687973380E0,6.322455406E-2
1.934393026E1,3.674354553E-1,1.702634096E0,4.505131021E-2
1.934603038E1,3.601050675E-1,1.719585657E0,3.054326214E-2
1.934813081E1,3.514002264E-1,1.737911582E0,1.725694351E-2
1.935023130E1,3.404046595E-1,1.751197934E0,7.635815535E-3
1.935232957E1,3.306308091E-1,1.760971785E0,4.581489484E-4
1.935442327E1,3.184134960E-1,1.771967411E0,-7.941247895E-3
1.935653340E1,3.039054573E-1,1.779297709E0,-1.267545391E-2
1.935863374E1,2.843577862E-1,1.779297709E0,-1.496619824E-2
1.936073737E1,2.612976134E-1,1.780519485E0,-1.847867295E-2
1.936283140E1,2.405281961E-1,1.780519485E0,-1.817324013E-2
1.936492259E1,2.174680233E-1,1.778228760E0,-1.802052557E-2
1.936703408E1,1.956295967E-1,1.772120118E0,-1.542434748E-2
1.936913528E1,1.750128865E-1,1.769676566E0,-1.282817032E-2
1.937124076E1,1.556179225E-1,1.770898342E0,-7.788531948E-3
1.937333389E1,1.398881376E-1,1.775785327E0,-1.527163084E-3
1.937542378E1,1.266018152E-1,1.779450417E0,8.399397135E-3
1.937753839E1,1.169806942E-1,1.784184694E0,1.832595654E-2
1.937963882E1,1.110247597E-1,1.791514993E0,3.436116874E-2
1.938174309E1,1.099557430E-1,1.795027494E0,4.902193695E-2
1.938384145E1,1.125519201E-1,1.797318220E0,6.856962293E-2
1.938594517E1,1.163698286E-1,1.796096563E0,9.285151958E-2
1.938804240E1,1.214094684E-1,1.795943856E0,1.172861308E-1
1.939014142E1,1.252273768E-1,1.792278647E0,1.404990107E-1
1.939224099E1,1.241583601E-1,1.781283021E0,1.661553532E-1
1.939434232E1,1.195768714E-1,1.764178872E0,1.918116808E-1
1.939644060E1,1.099557430E-1,1.740965962E0,2.174680233E-1
1.939853368E1,9.682214260E-2,1.709353685E0,2.441933751E-1
1.940064418E1,8.124507964E-2,1.674076200E0,2.686280012E-1
1.940274503E1,6.200282276E-2,1.632842779E0,2.932153046E-1
1.940484875E1,3.909537569E-2,1.591456652E0,3.188716471E-1
1.940694328E1,1.603521220E-2,1.546558142E0,3.420845270E-1
1.940903640E1,-6.872233935E-3,1.505172014E0,3.616322279E-1
1.941114712E1,-3.222314268E-2,1.469894528E0,3.776674271E-1
1.941324742E1,-6.139195710E-2,1.435991526E0,3.912591934E-1
1.941535044E1,-9.056077152E-2,1.409266114E0,3.987422884E-1
1.941745066E1,-1.207986027E-1,1.391092896E0,4.037819207E-1
1.941955867E1,-1.524108797E-1,1.380249977E0,4.027129114E-1
1.942165125E1,-1.829541475E-1,1.375363111E0,3.981314301E-1
1.942374984E1,-2.121229619E-1,1.375515819E0,3.886630237E-1
1.942584700E1,-2.390010208E-1,1.384067893E0,3.755294085E-1
1.942795063E1,-2.658790946E-1,1.399950385E0,3.611740768E-1
1.943005221E1,-2.903137207E-1,1.419345379E0,3.430008292E-1
1.943215318E1,-3.123048544E-1,1.442558289E0,3.225368559E-1
1.943425281E1,-3.318525553E-1,1.468061924E0,3.057380617E-1
1.943635348E1,-3.515529633E-1,1.487609625E0,2.852740586E-1
1.943845480E1,-3.674354553E-1,1.504713774E0,2.634356320E-1
1.944055209E1,-3.822489381E-1,1.518152833E0,2.391537428E-1
1.944264503E1,-3.970624208E-1,1.527926683E0,2.148718536E-1
1.944475575E1,-4.106541574E-1,1.536631465E0,1.893682331E-1
1.944685596E1,-4.253149331E-1,1.541518450E0,1.650863290E-1
1.944895912E1,-4.413501322E-1,1.542892933E0,1.408044398E-1
1.945105441E1,-4.549418986E-1,1.541823864E0,1.177442744E-1
1.945314799E1,-4.697553813E-1,1.538158655E0,9.712757170E-2
1.945525946E1,-4.893030524E-1,1.535867929E0,7.773260027E-2
1.945735876E1,-5.076290369E-1,1.532355428E0,6.078109145E-2
1.945946183E1,-5.296201706E-1,1.531133771E0,4.749477282E-2
1.946155953E1,-5.528330207E-1,1.531286478E0,3.665191308E-2
1.946366072E1,-5.772676468E-1,1.531286478E0,2.962696366E-2
1.946576099E1,-6.039929986E-1,1.531286478E0,2.733621933E-2
1.946786135E1,-6.307183504E-1,1.530064702E0,3.130684420E-2
1.946996201E1,-6.598871946E-1,1.525330544E0,3.894266114E-2
1.947206333E1,-6.889032722E-1,1.518000126E0,5.131268129E-2
1.947416045E1,-7.191411257E-1,1.504561067E0,6.856962293E-2
1.947625348E1,-7.444919944E-1,1.487609625E0,9.208793938E-2
1.947836372E1,-7.722864151E-1,1.469283581E0,1.166752651E-1
1.948046455E1,-7.962628603E-1,1.444849014E0,1.496619880E-1
1.948256769E1,-8.191702962E-1,1.419345379E0,1.828014255E-1
1.948466524E1,-8.407033086E-1,1.390023828E0,2.208277881E-1
1.948676302E1,-8.599455357E-1,1.360855103E0,2.562579811E-1
1.948886655E1,-8.790351152E-1,1.335198760E0,2.942843437E-1
1.949096717E1,-8.946121335E-1,1.309695125E0,3.272710443E-1
1.949306924E1,-9.053022861E-1,1.282817006E0,3.578143120E-1
1.949516807E1,-9.137017131E-1,1.252426505E0,3.834706545E-1
1.949726402E1,-9.195048809E-1,1.226922870E0,4.053090811E-1
1.949936946E1,-9.230173826E-1,1.196532249E0,4.236350358E-1
1.950146964E1,-9.254608750E-1,1.167363524E0,4.405865669E-1
1.950357203E1,-9.228646755E-1,1.136972904E0,4.526511431E-1
1.950567246E1,-9.167560339E-1,1.107804179E0,4.598288238E-1
1.950777165E1,-9.082038999E-1,1.081078768E0,4.633412957E-1
1.950987276E1,-8.936958313E-1,1.055575132E0,4.593706727E-1
1.951197239E1,-8.791878223E-1,1.028849840E0,4.531092942E-1
1.951407317E1,-8.634580374E-1,1.005789638E0,4.405865669E-1
1.951617354E1,-8.478809595E-1,9.888381362E-1,4.269948006E-1
1.951827167E1,-8.321511745E-1,9.767735004E-1,4.132503271E-1
1.952036503E1,-8.164213896E-1,9.755517840E-1,4.021020532E-1
1.952247631E1,-8.031350970E-1,9.781479836E-1,3.898847401E-1
1.952457583E1,-7.886270285E-1,9.865473509E-1,3.836233616E-1
1.952667877E1,-7.753407359E-1,9.938777685E-1,3.785837293E-1
1.952877656E1,-7.631233931E-1,1.001208186E0,3.773620129E-1
1.953087752E1,-7.570147514E-1,1.004720569E0,3.761402667E-1
1.953297570E1,-7.522805333E-1,1.008385777E0,3.772092760E-1
1.953506606E1,-7.521278262E-1,1.008385777E0,3.833179474E-1
1.953717262E1,-7.557930350E-1,1.001055479E0,3.894265890E-1
1.953929092E1,-7.641924024E-1,9.877691269E-1,3.981314301E-1
1.954137254E1,-7.762570381E-1,9.718865752E-1,4.103487432E-1
1.954348383E1,-7.883216143E-1,9.524916410E-1,4.213443100E-1
1.954557779E1,-7.967209816E-1,9.305005074E-1,4.360050559E-1
1.954768472E1,-8.075638413E-1,9.062185884E-1,4.494441152E-1
1.954978203E1,-8.159632683E-1,8.782715201E-1,4.653266072E-1
1.955188027E1,-8.231409192E-1,8.515461683E-1,4.787656367E-1
1.955397136E1,-8.280278444E-1,8.174903989E-1,4.944954216E-1
1.955607542E1,-8.339837790E-1,7.870998979E-1,5.077817440E-1
1.955818324E1,-8.374962807E-1,7.603744864E-1,5.199990273E-1
1.956028786E1,-8.387179971E-1,7.385360599E-1,5.296201706E-1
1.956238690E1,-8.373435140E-1,7.191411257E-1,5.393940210E-1
1.956447935E1,-8.324565887E-1,7.057020664E-1,5.465716720E-1
1.956658686E1,-8.251262307E-1,6.922630668E-1,5.525276065E-1
1.956868675E1,-8.214610219E-1,6.753115058E-1,5.561928153E-1
1.957078959E1,-8.153523803E-1,6.559165716E-1,5.560401082E-1
1.957288902E1,-8.155050874E-1,6.377432942E-1,5.510004759E-1
1.957498873E1,-8.191702962E-1,6.171266437E-1,5.473352671E-1
1.957708939E1,-8.240572214E-1,6.026185751E-1,5.375614166E-1
1.957918948E1,-8.327620625E-1,5.893322229E-1,5.253441334E-1
1.958128777E1,-8.425359130E-1,5.784893632E-1,5.106833577E-1
1.958338091E1,-8.524624705E-1,5.664247870E-1,4.973970354E-1
1.958549146E1,-8.622363210E-1,5.543602109E-1,4.815145433E-1
1.958759282E1,-8.709411025E-1,5.410739183E-1,4.656320214E-1
1.958969584E1,-8.796459436E-1,5.265658498E-1,4.473060668E-1
1.959179308E1,-8.871290684E-1,5.071708560E-1,4.314235747E-1
1.959389389E1,-8.956811428E-1,4.914411008E-1,4.143193662E-1
